localtime,TL1,TL3,TL5,TL6,TL8,Occupancy,temperature,cloudCover
2017/08/26 02:30,24.0815,67.6034,20.0979,62.5478,99.2714,0,46.03,0
2017/08/26 02:40,24.0815,67.0945,19.8427,62.5478,99.2714,0,45.71,0
2017/08/26 02:50,24.0815,66.6262,19.7118,62.5478,99.2714,0,45.39,0
2017/08/26 03:00,24.0815,67.6393,20.2384,62.5478,99.2714,0,45.07,0
2017/08/26 03:10,24.0815,66.8535,19.8628,62.5478,99.2714,0,44.92,0
2017/08/26 03:20,24.2737,66.7531,19.6457,62.5478,49.2079,0,44.77,0
2017/08/26 03:30,24.2737,67.5869,20.2446,62.5478,8.39223,0,44.63,0
2017/08/26 03:40,24.2737,70.2488,22.1029,66.5326,0,0,44.48,0
2017/08/26 03:50,24.2737,98.5677,42.8886,71.69,0,0,44.33,0
2017/08/26 04:00,24.0815,107.206,50.7311,73.2293,0,0,44.18,0
2017/08/26 04:10,23.8892,107.864,51.4905,73.2293,0,0,43.91,0
2017/08/26 04:20,23.6969,91.0907,35.732,68.2577,0,0,43.63,0
2017/08/26 04:30,23.6969,68.6437,20.7518,62.8661,17.1565,0,43.36,0
2017/08/26 04:40,23.6969,68.8239,20.9646,62.8661,57.9722,0,43.08,0
2017/08/26 04:50,23.6969,69.0792,21.1785,62.8661,85.2307,0,42.81,0
2017/08/26 05:00,23.8892,69.2064,21.1935,62.8661,100,0,42.54,0
2017/08/26 05:10,23.8892,69.7086,21.4629,62.8661,100,0,42.67,0
2017/08/26 05:20,24.0815,69.3353,21.2305,62.8661,99.2729,0,42.81,0
2017/08/26 05:30,24.0815,69.1576,21.101,62.8661,99.2729,0,42.95,0
2017/08/26 05:40,24.0815,69.1759,21.2513,62.8661,99.2729,0,43.09,0
2017/08/26 05:50,24.0815,69.0915,21.0818,62.8661,99.2729,0,43.22,0
2017/08/26 06:00,24.0815,68.916,20.9562,62.8661,99.2729,0,43.36,0
2017/08/26 06:10,24.0815,68.9213,21.0778,62.8661,99.2729,0,43.97,0.01
2017/08/26 06:20,24.0815,68.8095,21.0071,62.8661,99.2729,0,44.59,0.02
2017/08/26 06:30,24.0815,68.9001,20.9996,62.8661,87.0916,0,45.2,0.04
2017/08/26 06:40,24.2737,68.9636,21.0147,62.8661,46.2759,0,45.81,0.05
2017/08/26 06:50,24.2737,68.0098,20.2903,62.8661,5.39221,0,46.42,0.06
2017/08/26 07:00,24.2737,75.4972,26.0049,66.7624,0,0,47.04,0.07
2017/08/26 07:10,24.2737,102.987,47.3178,73.2756,0,0,48.28,0.07
2017/08/26 07:20,24.466,119.882,63.5235,76.6787,0,0,49.53,0.07
2017/08/26 07:30,24.6583,119.814,63.9246,76.6787,0,0,50.78,0.07
2017/08/26 07:40,24.466,123.554,67.5619,76.6787,0,0,52.03,0.07
2017/08/26 07:50,24.2737,125.798,70.2651,76.6787,0,0,53.27,0.07
2017/08/26 08:00,24.2737,125.82,70.2263,76.6787,0,0,54.52,0.07
2017/08/26 08:10,24.466,122.414,66.3838,76.6787,0,0,55.63,0.07
2017/08/26 08:20,24.6583,121.165,65.8426,80.7038,0,0,56.74,0.07
2017/08/26 08:30,24.8506,122.718,66.0884,80.7038,0,0,57.84,0.07
2017/08/26 08:40,25.0429,121.703,65.2943,80.7038,0,0,58.95,0.07
2017/08/26 08:50,25.2352,120.987,64.72,80.7038,0,0,60.06,0.07
2017/08/26 09:00,25.0429,124.441,68.0795,80.7038,0,0,61.17,0.07
2017/08/26 09:10,24.8506,130.246,74.9681,80.7038,0,0,61.96,0.07
2017/08/26 09:20,24.8506,131.719,76.336,80.7038,0,0,62.75,0.07
2017/08/26 09:30,24.8506,129.491,74.306,80.7038,0,0,63.54,0.07
2017/08/26 09:40,24.6583,130.817,75.8233,80.7038,0,0,64.34,0.07
2017/08/26 09:50,24.6583,131.262,76.144,80.7038,0,0,65.13,0.07
2017/08/26 10:00,24.6583,128.882,73.416,80.7038,0,0,65.92,0.07
2017/08/26 10:10,24.6583,129.35,73.772,80.7038,0,0,66.35,0.07
2017/08/26 10:20,24.6583,127.567,71.7612,80.7038,0,0,66.77,0.07
2017/08/26 10:30,24.6583,126.889,71.3518,80.7038,0,0,67.2,0.07
2017/08/26 10:40,24.6583,128.548,72.3281,80.7038,0,0,67.63,0.07
2017/08/26 10:50,24.6583,129.675,73.7769,80.7038,0,0,68.06,0.07
2017/08/26 11:00,24.6583,130.137,74.8774,80.7038,0,0,68.48,0.07
2017/08/26 11:10,24.466,129.777,74.6242,80.7038,0,0,68.96,0.07
2017/08/26 11:20,24.466,130.249,74.6231,80.7038,0,0,69.44,0.07
2017/08/26 11:30,24.466,130.052,74.6884,80.7038,0,0,69.92,0.07
2017/08/26 11:40,24.466,129.178,73.4946,80.7038,0,0,70.4,0.07
2017/08/26 11:50,24.466,130.299,75.1302,80.7038,0,0,70.88,0.07
2017/08/26 12:00,24.2737,131.164,75.8722,80.7038,0,0,71.36,0.07
2017/08/26 12:10,24.2737,130.71,75.3106,80.7038,0,0,71.58,0.07
2017/08/26 12:20,24.2737,130.195,74.9827,80.7038,0,0,71.8,0.07
2017/08/26 12:30,24.2737,128.599,73.2046,80.7038,0,0,72.02,0.07
2017/08/26 12:40,24.2737,130.199,75.6359,80.7038,0,0,72.24,0.07
2017/08/26 12:50,24.0815,130.692,75.845,80.7038,0,0,72.46,0.07
2017/08/26 13:00,24.0815,128.534,72.8926,80.7038,0,0,72.68,0.07
2017/08/26 13:10,24.0815,130.748,76.2007,80.7038,0,0,72.9,0.07
2017/08/26 13:20,24.0815,132.983,78.2875,80.6818,0,0,73.12,0.07
2017/08/26 13:30,24.0815,132.214,77.4199,80.2365,0,0,73.35,0.07
2017/08/26 13:40,24.0815,130.357,74.5114,80.2365,0,0,73.57,0.07
2017/08/26 13:50,24.0815,127.757,72.2048,80.2365,0,0,73.79,0.07
2017/08/26 14:00,24.0815,131.066,75.8698,80.2365,0,0,74.01,0.07
2017/08/26 14:10,23.8892,130.579,75.0877,80.2365,0,0,74.15,0.09
2017/08/26 14:20,23.8892,120.849,64.5404,75.024,0,0,74.29,0.1
2017/08/26 14:30,23.8892,104.009,47.4855,71.2607,0,0,74.42,0.12
2017/08/26 14:40,23.8892,94.6225,39.6551,69.0426,0,0,74.56,0.13
2017/08/26 14:50,23.8892,86.4348,32.7844,66.2798,0,0,74.7,0.15
2017/08/26 15:00,24.0815,76.5931,25.9102,64.8602,0,0,74.83,0.17
2017/08/26 15:10,24.0815,75.4428,25.1555,64.8602,0,0,74.8,0.18
2017/08/26 15:20,24.0815,75.0231,24.7125,64.8602,0,0,74.77,0.2
2017/08/26 15:30,24.2737,79.0751,27.7909,69.6795,0,0,74.73,0.22
2017/08/26 15:40,24.2737,107.251,50.7824,74.4612,0,0,74.7,0.24
2017/08/26 15:50,24.0815,116.225,60.1679,77.4517,0,0,74.67,0.26
2017/08/26 16:00,24.0815,116.448,59.6119,77.4517,0,0,74.64,0.28
2017/08/26 16:10,23.8892,115.959,59.5217,77.4517,0,0,74.48,0.28
2017/08/26 16:20,23.8892,109.888,51.9994,71.4536,0,0,74.33,0.28
2017/08/26 16:30,23.6969,77.4462,26.4874,65.556,0,0,74.18,0.28
2017/08/26 16:40,23.8892,77.315,26.5234,62.8541,0,0,74.03,0.28
2017/08/26 16:50,23.8892,67.9923,20.4112,62.625,17.0763,0,73.88,0.28
2017/08/26 17:00,24.0815,67.084,19.9461,62.625,26.3808,0,73.72,0.28
2017/08/26 17:10,24.0815,67.7038,20.1638,62.625,26.3808,0,73.46,0.24
2017/08/26 17:20,24.0815,68.3666,20.6129,62.625,26.3808,0,73.2,0.19
2017/08/26 17:30,24.2737,68.2338,20.5509,62.625,0,0,72.94,0.14
2017/08/26 17:40,24.2737,84.6222,32.6304,69.0421,0,0,72.67,0.09
2017/08/26 17:50,24.2737,107.621,51.1169,76.2702,0,0,72.41,0.05
2017/08/26 18:00,24.0815,117.054,60.7702,75.7394,0,0,72.15,0
2017/08/26 18:10,24.0815,116.747,60.2817,75.7394,0,0,71.45,0.05
2017/08/26 18:20,23.8892,114.973,58.201,75.7394,0,0,70.75,0.09
2017/08/26 18:30,23.8892,102.459,46.5758,71.0553,0,0,70.04,0.14
2017/08/26 18:40,23.8892,94.5702,39.69,69.0385,0,0,69.34,0.19
2017/08/26 18:50,23.8892,85.8625,30.7072,64.9796,0,0,68.64,0.24
2017/08/26 19:00,23.8892,66.5872,19.6905,62.5244,3.5644,0,67.94,0.28
2017/08/26 19:10,24.0815,66.589,19.6388,62.5244,17.3917,0,67.06,0.24
2017/08/26 19:20,24.0815,65.9967,19.215,62.5244,17.3917,0,66.17,0.19
2017/08/26 19:30,24.0815,66.5031,19.3887,62.5244,17.3917,0,65.29,0.14
2017/08/26 19:40,24.0815,65.7426,19.103,62.5244,17.3917,0,64.41,0.09
2017/08/26 19:50,24.0815,65.9292,19.2871,62.5244,17.3917,0,63.53,0.05
2017/08/26 20:00,24.2737,65.5981,19.0929,62.5244,2.97728,0,62.64,0
2017/08/26 20:10,24.2737,78.5584,27.2617,66.7691,0,0,62.22,0
2017/08/26 20:20,24.0815,98.0555,42.4844,71.404,0,0,61.8,0
2017/08/26 20:30,24.0815,97.5954,42.1781,71.404,0,0,61.38,0
2017/08/26 20:40,23.8651,97.0833,41.5373,71.404,0,0,60.96,0
2017/08/26 20:50,23.8651,86.4285,32.8889,67.2308,0,0,60.54,0
2017/08/26 21:00,23.8651,77.4998,26.5454,64.8001,0,0,60.12,0
2017/08/26 21:10,23.8651,68.9331,21.1187,62.7417,18.1883,0,59.9,0
2017/08/26 21:20,23.8651,68.7779,20.8802,62.7417,40.2077,0,59.69,0
2017/08/26 21:30,23.8651,68.7882,20.8893,62.7417,62.227,0,59.47,0
2017/08/26 21:40,23.8651,68.7042,20.8705,62.7417,84.2831,0,59.26,0
2017/08/26 21:50,23.8651,68.5053,20.7734,62.7417,100,0,59.04,0
2017/08/26 22:00,23.8651,68.3047,20.582,62.7417,100,0,58.82,0
2017/08/26 22:10,23.8651,68.2459,20.6036,62.7417,100,0,58.44,0
2017/08/26 22:20,23.8651,68.1565,20.5313,62.7417,100,0,58.06,0
2017/08/26 22:30,23.8651,67.8096,20.3232,62.7417,100,0,57.68,0
2017/08/26 22:40,23.8651,68.2232,20.5586,62.7417,100,0,57.3,0
2017/08/26 22:50,23.8651,68.2441,20.53,62.7417,100,0,56.92,0
2017/08/26 23:00,24.0574,67.8375,20.2026,62.7417,97.6557,0,56.54,0
2017/08/26 23:10,24.0574,67.5838,20.1122,62.7417,97.6557,0,56.52,0
2017/08/26 23:20,24.0574,67.4496,20.0184,62.7417,97.6557,0,56.5,0
2017/08/26 23:30,24.0574,67.5971,20.1681,62.7417,97.6557,0,56.48,0
2017/08/26 23:40,24.2497,67.7196,20.2088,62.7417,80.4792,0,56.46,0
2017/08/26 23:50,24.2497,67.8939,20.5202,62.7417,39.7102,0,56.44,0
2017/08/27 00:00,24.2497,68.3324,20.6448,62.7417,0,0,56.42,0
2017/08/27 00:10,24.2497,80.7614,28.8919,66.7851,0,0,55.97,0.03
2017/08/27 00:20,24.2497,108.565,52.338,73.3675,0,0,55.52,0.05
2017/08/27 00:30,24.0334,116.639,60.2644,75.3515,0,0,55.07,0.08
2017/08/27 00:40,24.0334,116.218,59.4998,75.3515,0,0,54.62,0.11
2017/08/27 00:50,23.8411,116.848,60.4102,73.5892,0,0,54.18,0.13
2017/08/27 01:00,23.8411,97.9232,42.2878,69.3077,0,0,53.73,0.16
2017/08/27 01:10,23.8411,77.0604,26.3877,66.4753,0,0,53.51,0.16
2017/08/27 01:20,23.8411,67.5493,20.2525,62.7083,18.0901,0,53.3,0.16
2017/08/27 01:30,23.8411,68.5136,20.8127,62.7083,43.9899,0,53.08,0.16
2017/08/27 01:40,23.8411,68.5162,20.7946,62.7083,69.9762,0,52.87,0.16
2017/08/27 01:50,23.8411,68.0022,20.472,62.7083,95.8761,0,52.65,0.16
2017/08/27 02:00,24.0334,67.7832,20.3474,62.7083,93.8483,0,52.43,0.16
2017/08/27 02:10,24.0334,68.1854,20.3473,62.7083,93.8483,0,52.3,0.13
2017/08/27 02:20,24.2257,68.5485,20.7362,62.7083,78.2457,0,52.17,0.11
2017/08/27 02:30,24.2257,67.9397,20.4399,62.7083,41.339,0,52.04,0.08
2017/08/27 02:40,24.2257,68.2014,20.5406,62.7083,4.55508,0,51.91,0.05
2017/08/27 02:50,24.2257,71.2734,22.5485,66.2908,0,0,51.78,0.03
2017/08/27 03:00,24.2257,100.348,44.6285,71.3962,0,0,51.64,0
2017/08/27 03:10,24.0334,117.762,61.1986,75.6468,0,0,51.56,0.02
2017/08/27 03:20,23.8171,117.428,60.7396,75.6468,0,0,51.47,0.04
2017/08/27 03:30,23.8171,106.383,49.917,70.3781,0,0,51.38,0.06
2017/08/27 03:40,23.8171,88.0742,34.2936,64.8401,0,0,51.3,0.08
2017/08/27 03:50,23.8171,69.4388,21.2061,63.3895,12.4846,0,51.21,0.1
2017/08/27 04:00,23.8411,69.5418,21.2138,63.3895,43.665,0,51.13,0.12
2017/08/27 04:10,23.8411,68.6523,21.0264,63.3895,69.6081,0,50.91,0.12
2017/08/27 04:20,23.8411,68.7637,20.7839,63.3895,95.5511,0,50.69,0.12
2017/08/27 04:30,24.0334,68.7224,20.8606,63.3895,96.0312,0,50.47,0.12
2017/08/27 04:40,24.0334,68.5998,20.7887,63.3895,96.0312,0,50.24,0.12
2017/08/27 04:50,24.0334,68.6149,20.7431,63.3895,96.0312,0,50.02,0.12
2017/08/27 05:00,24.2257,69.2221,21.1361,63.3895,67.6005,0,49.8,0.12
2017/08/27 05:10,24.2257,69.3266,21.2704,63.3895,30.8166,0,49.57,0.1
2017/08/27 05:20,24.2257,68.8201,20.8835,63.3895,0,0,49.34,0.08
2017/08/27 05:30,24.1776,81.0003,29.1668,67.2331,0,0,49.11,0.06
2017/08/27 05:40,24.1776,99.1016,43.7863,71.412,0,0,48.88,0.04
2017/08/27 05:50,23.9853,100.608,44.7397,71.412,0,0,48.65,0.02
2017/08/27 06:00,23.793,100.793,45.1933,71.412,0,0,48.41,0
2017/08/27 06:10,23.793,87.9668,33.2083,64.584,0,0,48.94,0
2017/08/27 06:20,23.793,69.2286,21.0533,63.1831,17.2805,0,49.46,0
2017/08/27 06:30,23.793,69.2739,21.1969,63.1831,51.7946,0,49.99,0
2017/08/27 06:40,23.793,69.5837,21.3852,63.1831,85.585,0,50.51,0
2017/08/27 06:50,23.9853,68.9013,20.9672,63.1831,92.7719,0,51.04,0
2017/08/27 07:00,23.9853,68.3582,20.6647,63.1831,92.7719,0,51.56,0
2017/08/27 07:10,23.9853,68.8183,20.8478,63.1831,92.7719,0,52.96,0.01
2017/08/27 07:20,24.3699,69.7712,21.4631,63.1831,47.4881,0,54.37,0.02
2017/08/27 07:30,24.5622,69.5322,21.4223,63.1831,0,0,55.77,0.04
2017/08/27 07:40,24.7545,91.2961,36.5475,68.8636,0,0,57.17,0.05
2017/08/27 07:50,24.7545,118.2,61.5074,75.6044,0,0,58.57,0.06
2017/08/27 08:00,24.9467,123.146,67.5292,78.1103,0,0,59.97,0.07
2017/08/27 08:10,25.139,121.921,66.2459,78.1103,0,0,60.99,0.07
2017/08/27 08:20,25.139,121.816,65.3732,78.1103,0,0,62.01,0.07
2017/08/27 08:30,25.3313,120.306,63.8553,78.1103,0,0,63.03,0.07
2017/08/27 08:40,25.139,121.508,65.2393,78.1103,0,0,64.05,0.07
2017/08/27 08:50,24.9467,125.031,69.4219,78.1103,0,0,65.07,0.07
2017/08/27 09:00,24.7545,128.443,72.8216,78.1103,0,0,66.08,0.07
2017/08/27 09:10,24.7545,125.018,69.3526,78.1103,0,0,66.94,0.07
2017/08/27 09:20,24.7545,126.623,70.7354,78.1103,0,0,67.79,0.07
2017/08/27 09:30,24.7545,127.5,71.7082,78.1103,0,0,68.64,0.07
2017/08/27 09:40,24.7545,125.666,69.6226,78.1103,0,0,69.49,0.07
2017/08/27 09:50,24.5622,124.287,68.2462,78.1103,0,0,70.34,0.07
2017/08/27 10:00,24.5622,123.201,66.9213,78.1103,0,0,71.19,0.07
2017/08/27 10:10,24.5622,123.425,67.1054,78.1103,0,0,71.9,0.07
2017/08/27 10:20,24.5622,125.076,68.648,78.1103,0,0,72.61,0.07
2017/08/27 10:30,24.5622,126.41,71.1197,78.1103,0,0,73.33,0.07
2017/08/27 10:40,24.5622,126.409,71.3284,78.1103,0,0,74.04,0.07
2017/08/27 10:50,24.5622,123.827,67.6904,78.1103,0,0,74.75,0.07
2017/08/27 11:00,24.3699,125.708,69.4467,78.1103,0,0,75.46,0.07
2017/08/27 11:10,24.3699,127.06,71.3186,78.1103,0,0,75.96,0.09
2017/08/27 11:20,24.3699,125.72,69.8847,78.1103,0,0,76.46,0.1
2017/08/27 11:30,24.3699,125.504,70.0144,78.1103,0,0,76.96,0.12
2017/08/27 11:40,24.3699,126.098,70.5093,78.1103,0,0,77.46,0.13
2017/08/27 11:50,24.3699,127,71.0414,78.1103,0,0,77.96,0.15
2017/08/27 12:00,24.3699,125.472,69.5874,78.1103,0,0,78.45,0.17
2017/08/27 12:10,24.3699,125.96,69.6811,78.1103,0,0,78.85,0.14
2017/08/27 12:20,24.3314,125.507,69.4591,78.1103,0,0,79.24,0.11
2017/08/27 12:30,24.1776,124.099,67.8626,78.1103,0,0,79.63,0.08
2017/08/27 12:40,24.1776,124.916,68.8475,78.1103,0,0,80.02,0.06
2017/08/27 12:50,24.1776,127.173,71.6391,78.1103,0,0,80.41,0.03
2017/08/27 13:00,24.1776,126.964,71.3745,78.1103,0,0,80.8,0
2017/08/27 13:10,24.1776,126.572,70.8056,78.1103,0,0,81.04,0.05
2017/08/27 13:20,24.1776,127.87,71.83,78.1103,0,0,81.28,0.09
2017/08/27 13:30,23.9853,129.025,73.4001,78.1103,0,0,81.52,0.14
2017/08/27 13:40,23.9853,126.36,70.7917,78.1103,0,0,81.76,0.19
2017/08/27 13:50,23.9853,126.822,71.0379,78.1103,0,0,82,0.24
2017/08/27 14:00,23.9853,128.833,73.1269,78.1103,0,0,82.24,0.28
2017/08/27 14:10,23.9853,127.252,71.1834,78.1103,0,0,82.36,0.28
2017/08/27 14:20,23.9853,125.944,70.3657,78.1103,0,0,82.48,0.28
2017/08/27 14:30,23.9853,122.87,66.5012,78.1103,0,0,82.59,0.28
2017/08/27 14:40,23.9853,125.633,69.585,78.1103,0,0,82.71,0.28
2017/08/27 14:50,23.9853,126.499,71.0434,78.1103,0,0,82.83,0.28
2017/08/27 15:00,23.945,126.107,69.743,76.2283,0,0,82.95,0.28
2017/08/27 15:10,23.793,123.122,67.1769,73.0138,0,0,83,0.28
2017/08/27 15:20,23.793,98.5435,43.059,69.828,0,0,83.04,0.28
2017/08/27 15:30,23.9853,100.857,44.8327,69.6695,0,0,83.09,0.28
2017/08/27 15:40,23.9853,100.735,44.9103,69.6695,0,0,83.14,0.28
2017/08/27 15:50,23.9853,99.1862,43.608,69.6695,0,0,83.18,0.28
2017/08/27 16:00,23.9853,96.688,41.2386,69.6695,0,0,83.23,0.28
2017/08/27 16:10,23.9853,98.4316,42.9515,69.6695,0,0,82.91,0.25
2017/08/27 16:20,23.9853,98.6026,42.8036,69.6695,0,0,82.59,0.21
2017/08/27 16:30,23.9853,98.7156,43.1241,69.6695,0,0,82.27,0.18
2017/08/27 16:40,23.9853,98.4612,42.9439,69.6695,0,0,81.95,0.14
2017/08/27 16:50,23.9853,98.3429,42.9362,69.6695,0,0,81.62,0.1
2017/08/27 17:00,23.9853,100.649,44.8457,69.6695,0,0,81.3,0.07
2017/08/27 17:10,23.9853,100.049,44.0138,69.6695,0,0,80.73,0.1
2017/08/27 17:20,23.9853,99.1216,43.1874,69.6695,0,0,80.15,0.14
2017/08/27 17:30,23.9853,97.6669,41.957,69.6695,0,0,79.57,0.17
2017/08/27 17:40,24.1776,98.2865,42.585,69.6695,0,0,79,0.2
2017/08/27 17:50,23.9853,110.001,53.358,73.875,0,0,78.42,0.24
2017/08/27 18:00,23.9853,111.852,55.2049,73.875,0,0,77.84,0.27
2017/08/27 18:10,23.9853,112.362,55.5461,73.875,0,0,77.35,0.3
2017/08/27 18:20,23.9853,111.628,55.1944,73.875,0,0,76.85,0.33
2017/08/27 18:30,23.9853,110.752,54.4638,73.875,0,0,76.35,0.36
2017/08/27 18:40,23.793,110.151,53.4327,73.875,0,0,75.86,0.39
2017/08/27 18:50,23.793,99.1494,43.4714,67.864,0,0,75.36,0.42
2017/08/27 19:00,23.793,72.6658,23.3075,63.2391,0,0,74.87,0.45
2017/08/27 19:10,23.9853,72.3078,23.0211,63.2391,0,0,73.81,0.38
2017/08/27 19:20,23.9853,71.2712,22.4093,63.2391,0,0,72.75,0.3
2017/08/27 19:30,24.1776,71.4537,22.6423,63.2391,0,0,71.69,0.23
2017/08/27 19:40,24.1776,90.4047,36.9389,69.5174,0,0,70.63,0.15
2017/08/27 19:50,24.1776,103.483,47.4663,74.1082,0,0,69.57,0.08
2017/08/27 20:00,23.9613,122.241,65.8299,75.9999,0,0,68.51,0
2017/08/27 20:10,23.9613,122.599,66.4465,75.9999,0,0,68.01,0.06
2017/08/27 20:20,23.769,121.011,64.9331,75.9999,0,0,67.51,0.12
2017/08/27 20:30,23.769,101.612,45.6592,67.01,0,0,67.01,0.18
2017/08/27 20:40,23.769,73.1122,23.381,63.4136,0,0,66.51,0.24
2017/08/27 20:50,23.769,73.1507,23.8308,63.4136,37.4289,0,66.01,0.3
2017/08/27 21:00,23.9613,73.4004,23.7771,63.4136,42.3481,0,65.51,0.36
2017/08/27 21:10,23.9613,73.8035,23.9691,63.4136,42.3481,0,65.27,0.34
2017/08/27 21:20,23.9613,73.5289,23.8917,63.4136,42.3481,0,65.04,0.33
2017/08/27 21:30,23.9613,73.2071,23.7143,63.4136,42.3481,0,64.8,0.32
2017/08/27 21:40,23.9613,73.0235,23.6163,63.4136,42.3481,0,64.56,0.3
2017/08/27 21:50,23.9613,72.7832,23.5345,63.4136,42.3481,0,64.32,0.29
2017/08/27 22:00,23.9613,72.9985,23.579,63.4136,42.3481,0,64.08,0.28
2017/08/27 22:10,23.9613,73.1527,23.6515,63.4136,42.3481,0,64.07,0.32
2017/08/27 22:20,24.1536,73.3415,23.9296,63.4136,28.8213,0,64.07,0.36
2017/08/27 22:30,24.1536,73.3026,23.8338,63.4136,3.74701,0,64.06,0.4
2017/08/27 22:40,24.1536,73.5289,23.9166,63.4136,0,0,64.05,0.44
2017/08/27 22:50,24.1536,85.1013,31.7827,67.6357,0,0,64.05,0.48
2017/08/27 23:00,23.9613,94.2722,39.3468,69.672,0,0,64.04,0.53
2017/08/27 23:10,23.9613,94.2869,39.4033,69.672,0,0,63.93,0.57
2017/08/27 23:20,23.745,94.5335,39.4871,69.672,0,0,63.82,0.62
2017/08/27 23:30,23.745,73.3303,23.7449,63.6731,8.48266,0,63.71,0.67
2017/08/27 23:40,23.745,72.8449,23.4759,63.6731,49.2984,0,63.6,0.71
2017/08/27 23:50,23.745,72.8447,23.302,63.6731,90.1141,0,63.49,0.76
2017/08/28 00:00,23.745,73.0806,23.6284,63.6731,100,0,63.38,0.81
2017/08/28 00:10,23.745,72.9566,23.4297,63.6731,100,0,63.09,0.81
2017/08/28 00:20,23.745,72.8446,23.5746,63.6731,100,0,62.8,0.82
2017/08/28 00:30,23.9373,72.9967,23.5856,63.6731,89.6249,0,62.51,0.82
2017/08/28 00:40,23.9373,72.7313,23.4081,63.6731,89.6249,0,62.22,0.83
2017/08/28 00:50,23.9373,72.9338,23.5638,63.6731,89.6249,0,61.93,0.83
2017/08/28 01:00,23.9373,73.0027,23.5836,63.6731,89.6249,0,61.64,0.84
2017/08/28 01:10,23.9373,73.057,23.6147,63.6731,89.6249,0,61.39,0.8
2017/08/28 01:20,23.9373,73.0705,23.5725,63.6731,89.6249,0,61.14,0.77
2017/08/28 01:30,23.9373,72.9593,23.6228,63.6731,89.6249,0,60.89,0.73
2017/08/28 01:40,23.9373,73.174,23.6204,63.6731,90.0179,0,60.65,0.7
2017/08/28 01:50,23.9373,73.0933,23.5691,63.6731,90.3652,0,60.4,0.66
2017/08/28 02:00,23.9373,72.8785,23.5057,63.6731,90.3652,0,60.15,0.63
2017/08/28 02:10,23.9373,72.9972,23.5367,63.6731,90.3652,0,60.08,0.61
2017/08/28 02:20,23.9373,72.9893,23.6758,63.6731,90.3652,0,60.01,0.59
2017/08/28 02:30,23.9373,72.8717,23.5652,63.6731,90.3652,0,59.93,0.58
2017/08/28 02:40,23.9373,73.6135,23.895,63.6731,90.3652,0,59.86,0.56
2017/08/28 02:50,23.9373,73.3137,23.8501,63.6731,90.3652,0,59.78,0.54
2017/08/28 03:00,23.9373,73.3959,23.7013,63.6731,90.3652,0,59.71,0.53
2017/08/28 03:10,23.9373,73.3207,23.6585,63.6731,90.3652,0,59.5,0.48
2017/08/28 03:20,23.9373,73.1868,23.6861,63.6731,90.3652,0,59.29,0.43
2017/08/28 03:30,23.9373,72.9075,23.5657,63.6731,90.3652,0,59.07,0.38
2017/08/28 03:40,23.9373,73.1768,23.7884,63.6731,90.3652,0,58.86,0.34
2017/08/28 03:50,23.9373,72.8725,23.3664,63.6731,90.3652,0,58.65,0.29
2017/08/28 04:00,24.1295,73.3041,23.6053,63.6731,70.2104,0,58.44,0.24
2017/08/28 04:10,24.1295,73.1751,23.6531,63.6731,49.0598,0,58.23,0.23
2017/08/28 04:20,24.3218,73.6773,24.0632,63.6731,2.8982,0,58.02,0.22
2017/08/28 04:30,24.3218,73.7554,24.5225,66.1861,0,0,57.82,0.2
2017/08/28 04:40,24.1295,93.6073,38.4918,69.454,0,0,57.61,0.19
2017/08/28 04:50,24.1295,103.723,47.3126,72.1312,0,0,57.41,0.18
2017/08/28 05:00,23.9373,111.544,54.9273,73.8266,0,0,57.2,0.17
2017/08/28 05:10,23.9373,112.791,56.0766,73.8266,0,0,57,0.17
2017/08/28 05:20,23.745,101.164,45.0471,69.7976,0,0,56.8,0.17
2017/08/28 05:30,23.745,72.4878,23.2002,63.5021,0,0,56.59,0.17
2017/08/28 05:40,23.745,71.8257,22.9495,63.5021,40.8023,0,56.39,0.17
2017/08/28 05:50,23.745,71.4633,22.6756,63.5021,81.618,0,56.19,0.17
2017/08/28 06:00,23.9373,72.4413,23.2268,63.5021,83.5651,0,55.99,0.17
2017/08/28 06:10,23.9373,72.2686,23.029,63.5021,83.5651,0,56.41,0.16
2017/08/28 06:20,24.1295,72.0294,22.7947,63.5021,66.6886,0,56.84,0.16
2017/08/28 06:30,24.1295,71.6096,22.7602,63.5021,45.5028,0,57.26,0.16
2017/08/28 06:40,24.1295,71.8819,22.8863,63.5021,24.3875,0,57.69,0.15
2017/08/28 06:50,24.1295,71.4704,22.5319,63.5021,3.23697,0,58.11,0.15
2017/08/28 07:00,24.1295,72.0776,22.8037,63.5021,0,0,58.54,0.15
2017/08/28 07:10,24.3218,91.5764,37.0606,68.7908,0,0,59.41,0.18
2017/08/28 07:20,24.3218,117.432,61.8417,75.5316,0,0,60.29,0.21
2017/08/28 07:30,24.3218,119.21,62.9224,76.3108,0,0,61.17,0.25
2017/08/28 07:40,24.3218,124.613,68.4963,78.6351,0,0,62.05,0.28
2017/08/28 07:50,24.3218,122.774,66.9246,78.6351,0,0,62.93,0.31
2017/08/28 08:00,24.3218,125.301,69.4816,78.6351,0,0,63.81,0.35
2017/08/28 08:10,24.3218,125.346,69.4766,78.6351,0,0,64.3,0.34
2017/08/28 08:20,24.3218,120.783,64.2918,78.6351,0,0,64.8,0.33
2017/08/28 08:30,24.3218,121.117,64.9865,78.6351,0,0,65.3,0.32
